age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;y;y_numeric
32;blue-collar;single;high.school;no;yes;no;cellular;apr;fri;1080;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes;1
31;admin.;married;university.degree;no;yes;no;telephone;may;thu;359;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
32;management;married;high.school;no;no;no;telephone;may;mon;232;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
53;management;married;university.degree;no;yes;no;cellular;aug;wed;115;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no;0
39;blue-collar;married;basic.9y;no;yes;no;cellular;may;tue;149;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no;0
36;admin.;single;university.degree;no;no;no;cellular;oct;thu;197;2;999;0;nonexistent;-1.1;94.601;-49.5;0.965;4963.6;no;0
49;services;married;high.school;no;yes;yes;telephone;may;fri;108;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
25;technician;single;university.degree;no;yes;no;cellular;jun;fri;271;2;3;1;success;-2.9;92.963;-40.8;1.268;5076.2;no;0
30;admin.;single;university.degree;no;no;no;cellular;apr;thu;224;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes;1
33;self-employed;married;basic.9y;unknown;yes;no;cellular;jul;thu;226;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
50;blue-collar;married;high.school;unknown;yes;no;telephone;may;fri;106;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
59;admin.;married;high.school;unknown;yes;yes;telephone;may;thu;118;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
53;blue-collar;divorced;basic.4y;no;yes;no;cellular;jul;tue;648;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes;1
41;blue-collar;married;professional.course;unknown;no;no;cellular;nov;tue;124;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
30;technician;married;professional.course;no;no;yes;telephone;may;fri;393;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
34;technician;single;professional.course;no;no;no;telephone;may;wed;223;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
28;admin.;single;university.degree;no;no;no;cellular;aug;fri;70;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.8809999999999999;5076.2;no;0
48;admin.;divorced;high.school;unknown;no;no;cellular;may;mon;146;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;no;0
54;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;505;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
52;services;married;high.school;unknown;yes;yes;cellular;aug;mon;115;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
27;unemployed;married;basic.9y;unknown;no;no;telephone;jul;tue;200;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.955;5228.1;no;0
24;services;single;high.school;no;yes;no;telephone;jun;mon;341;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
33;admin.;single;university.degree;no;yes;yes;cellular;aug;mon;174;4;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
31;blue-collar;married;high.school;no;no;no;cellular;jul;wed;248;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
40;blue-collar;divorced;basic.9y;no;no;no;telephone;jul;wed;246;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
43;blue-collar;married;basic.9y;unknown;unknown;unknown;cellular;may;tue;46;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;no;0
50;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;tue;204;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
34;management;divorced;university.degree;no;no;no;cellular;nov;mon;212;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
44;technician;single;professional.course;no;yes;no;cellular;aug;fri;95;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
51;admin.;married;basic.6y;unknown;yes;no;telephone;may;tue;531;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
32;admin.;married;university.degree;no;no;no;cellular;aug;mon;218;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
32;management;married;high.school;no;yes;no;telephone;may;fri;119;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
27;student;single;high.school;no;no;no;cellular;may;mon;64;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.354;5099.1;no;0
54;blue-collar;married;basic.4y;no;no;no;cellular;jul;mon;168;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
52;technician;married;university.degree;no;no;no;cellular;may;thu;211;1;3;4;success;-1.8;93.876;-40.0;0.677;5008.7;yes;1
32;blue-collar;married;basic.4y;unknown;no;no;cellular;jul;mon;193;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
42;services;married;high.school;no;yes;no;cellular;apr;thu;344;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes;1
54;technician;married;basic.9y;no;no;no;cellular;nov;wed;198;3;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
30;blue-collar;married;basic.9y;no;no;no;cellular;jul;tue;189;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
34;blue-collar;married;basic.9y;unknown;no;yes;cellular;jul;fri;196;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
50;technician;married;professional.course;no;yes;no;cellular;apr;mon;38;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
35;technician;married;professional.course;no;yes;no;cellular;apr;mon;272;1;999;0;nonexistent;-1.8;93.075;-47.1;1.466;5099.1;no;0
28;blue-collar;married;basic.4y;no;no;no;cellular;may;tue;442;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
35;admin.;married;university.degree;no;yes;no;cellular;aug;tue;385;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no;0
38;blue-collar;divorced;basic.4y;no;yes;no;cellular;jul;tue;493;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
30;technician;single;professional.course;no;yes;no;cellular;aug;wed;129;3;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
31;admin.;married;high.school;no;no;no;telephone;may;thu;784;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
47;blue-collar;married;basic.9y;no;yes;no;cellular;nov;wed;88;1;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8;no;0
51;unemployed;married;basic.9y;unknown;yes;no;telephone;may;tue;66;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
26;services;married;high.school;no;yes;no;cellular;may;fri;104;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
46;blue-collar;married;basic.9y;no;yes;no;cellular;nov;wed;187;1;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8;no;0
41;entrepreneur;married;basic.9y;no;no;yes;cellular;may;mon;285;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;no;0
44;entrepreneur;married;university.degree;no;no;no;cellular;nov;thu;191;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
24;services;single;high.school;no;yes;no;cellular;jul;wed;242;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
37;management;single;university.degree;no;yes;no;cellular;aug;wed;243;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.879;5076.2;no;0
44;blue-collar;divorced;basic.9y;no;yes;no;cellular;may;tue;494;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
31;blue-collar;married;basic.9y;no;no;yes;telephone;jun;wed;245;2;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no;0
26;blue-collar;married;high.school;no;yes;no;telephone;jun;wed;126;12;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
26;admin.;single;university.degree;no;yes;no;cellular;may;mon;410;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.244;5099.1;no;0
33;admin.;married;university.degree;no;yes;no;cellular;may;wed;172;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
33;technician;divorced;high.school;no;yes;yes;cellular;aug;tue;194;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
43;blue-collar;divorced;basic.9y;no;no;no;telephone;jun;thu;190;2;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no;0
32;blue-collar;single;university.degree;no;yes;yes;cellular;jul;wed;126;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
32;blue-collar;divorced;basic.9y;unknown;yes;no;telephone;jun;mon;1009;5;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
42;blue-collar;married;basic.6y;no;no;no;telephone;jun;mon;384;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no;0
45;entrepreneur;married;basic.4y;no;unknown;unknown;telephone;nov;tue;67;7;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
32;blue-collar;married;basic.9y;no;no;no;telephone;jun;fri;93;2;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no;0
42;services;married;basic.9y;no;yes;no;cellular;may;wed;201;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
32;admin.;single;high.school;no;no;no;cellular;may;tue;278;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
48;blue-collar;married;basic.6y;no;yes;no;telephone;jun;tue;130;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
30;admin.;married;high.school;unknown;yes;yes;cellular;aug;thu;1151;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;yes;1
25;blue-collar;single;basic.9y;no;yes;no;cellular;may;thu;133;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
31;technician;married;professional.course;no;yes;no;cellular;jul;wed;87;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
36;technician;divorced;professional.course;no;no;no;cellular;jul;mon;319;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
31;technician;married;university.degree;no;no;no;cellular;nov;fri;10;5;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no;0
42;admin.;married;basic.6y;no;no;no;telephone;may;tue;155;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
42;technician;single;high.school;no;yes;no;telephone;jun;wed;457;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no;0
35;admin.;married;high.school;no;no;no;telephone;may;wed;15;19;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
39;admin.;single;high.school;no;no;no;telephone;jun;thu;290;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
44;services;married;high.school;no;no;no;cellular;nov;wed;635;3;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8;no;0
24;technician;single;professional.course;no;no;no;telephone;may;tue;240;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no;0
32;admin.;single;university.degree;no;yes;no;cellular;aug;thu;217;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
39;management;married;university.degree;no;no;no;cellular;aug;thu;1321;6;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;yes;1
37;admin.;married;university.degree;no;yes;no;cellular;jun;tue;80;1;999;1;failure;-2.9;92.963;-40.8;1.262;5076.2;no;0
43;blue-collar;married;high.school;no;no;no;cellular;jul;fri;297;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
38;blue-collar;married;high.school;no;no;no;telephone;jun;thu;140;2;999;0;nonexistent;1.4;94.465;-41.8;4.8660000000000005;5228.1;no;0
44;unemployed;married;high.school;no;yes;no;cellular;aug;thu;146;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.873;5076.2;no;0
42;management;married;university.degree;no;yes;no;cellular;nov;mon;104;3;999;1;failure;-3.4;92.649;-30.1;0.7140000000000001;5017.5;no;0
41;blue-collar;divorced;basic.6y;no;yes;no;telephone;may;fri;174;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
51;services;married;high.school;unknown;no;yes;telephone;jun;wed;269;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no;0
48;admin.;married;unknown;no;yes;yes;cellular;aug;fri;246;7;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
35;admin.;single;university.degree;no;yes;no;cellular;jul;fri;963;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;yes;1
35;technician;single;professional.course;no;yes;no;cellular;may;thu;100;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
39;management;married;university.degree;no;no;no;telephone;may;thu;1007;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
45;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;mon;170;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
47;technician;married;high.school;no;no;no;cellular;aug;tue;73;9;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
42;entrepreneur;married;university.degree;no;unknown;unknown;cellular;jul;thu;430;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;yes;1
34;admin.;unknown;university.degree;no;yes;no;cellular;may;mon;447;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;no;0
40;technician;divorced;professional.course;no;no;no;telephone;may;mon;151;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
28;student;single;basic.4y;no;no;no;telephone;may;thu;484;8;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
29;admin.;single;university.degree;no;no;no;telephone;may;thu;141;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
34;admin.;married;university.degree;no;no;no;telephone;may;wed;149;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
48;services;married;basic.9y;no;yes;no;cellular;jul;wed;178;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
37;services;single;basic.9y;no;no;no;cellular;may;tue;37;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;no;0
34;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;103;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
53;blue-collar;married;basic.9y;no;no;yes;cellular;jun;thu;578;2;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes;1
38;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;166;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
34;admin.;single;university.degree;no;yes;yes;telephone;jul;mon;4;1;999;0;nonexistent;-1.7;94.215;-40.3;0.889;4991.6;no;0
32;blue-collar;single;basic.9y;unknown;yes;no;cellular;jul;fri;144;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
44;services;married;high.school;no;yes;yes;cellular;may;mon;283;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.264;5099.1;yes;1
38;blue-collar;single;basic.6y;no;yes;yes;cellular;jul;thu;95;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
56;admin.;married;high.school;no;yes;no;telephone;may;fri;138;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
31;technician;married;professional.course;unknown;no;no;cellular;aug;fri;93;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no;0
43;housemaid;married;basic.4y;unknown;no;no;telephone;may;fri;246;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
35;services;married;high.school;unknown;yes;yes;cellular;may;wed;224;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
37;technician;married;basic.6y;unknown;no;no;cellular;jul;fri;130;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
51;admin.;married;professional.course;no;no;no;cellular;jul;thu;108;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
45;admin.;married;high.school;no;yes;no;cellular;apr;fri;33;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
40;management;married;high.school;unknown;yes;no;cellular;aug;tue;236;7;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no;0
57;self-employed;married;basic.4y;no;yes;yes;cellular;jul;thu;164;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
32;retired;married;basic.4y;no;yes;no;cellular;apr;fri;531;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
23;blue-collar;single;basic.9y;no;yes;no;cellular;jul;thu;119;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
45;blue-collar;married;basic.6y;no;no;no;cellular;nov;thu;834;3;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
30;technician;married;university.degree;unknown;no;no;telephone;may;tue;123;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
29;services;married;professional.course;no;no;no;cellular;may;thu;1051;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
59;retired;married;university.degree;unknown;yes;yes;cellular;jul;wed;87;16;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
38;entrepreneur;married;university.degree;no;no;no;cellular;nov;wed;144;2;999;0;nonexistent;-1.1;94.76700000000001;-50.8;1.03;4963.6;no;0
41;technician;married;high.school;no;no;no;cellular;aug;thu;8;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no;0
51;admin.;married;high.school;unknown;no;no;cellular;may;fri;117;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no;0
36;management;married;university.degree;no;no;yes;cellular;apr;wed;180;2;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no;0
50;management;married;basic.9y;no;no;no;cellular;mar;wed;115;1;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.548;5099.1;yes;1
42;technician;divorced;basic.9y;no;no;no;telephone;jun;fri;45;22;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
53;services;divorced;basic.9y;no;yes;no;cellular;jul;fri;121;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
33;admin.;married;university.degree;no;unknown;unknown;cellular;nov;fri;675;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no;0
37;admin.;single;high.school;no;no;no;telephone;oct;thu;301;1;3;1;success;-1.1;94.601;-49.5;0.987;4963.6;yes;1
33;admin.;married;university.degree;no;yes;no;cellular;may;fri;101;2;999;3;failure;-1.8;93.876;-40.0;0.6990000000000001;5008.7;no;0
34;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;fri;123;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
58;housemaid;married;basic.4y;no;no;no;cellular;aug;wed;84;3;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no;0
36;admin.;married;university.degree;no;no;no;cellular;jun;wed;334;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;no;0
26;blue-collar;married;high.school;no;no;no;cellular;jul;wed;142;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
38;management;married;professional.course;no;yes;yes;cellular;nov;thu;94;2;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
36;admin.;married;high.school;no;yes;no;telephone;may;thu;103;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
26;student;single;basic.9y;no;yes;no;cellular;oct;tue;75;2;999;1;failure;-3.4;92.431;-26.9;0.742;5017.5;no;0
47;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;mon;146;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
88;retired;divorced;basic.4y;no;yes;no;cellular;mar;wed;96;6;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.663;5099.1;no;0
26;blue-collar;single;basic.4y;no;yes;yes;cellular;jul;wed;215;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
57;blue-collar;married;basic.4y;unknown;yes;no;telephone;jul;fri;182;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
59;retired;married;unknown;unknown;no;no;cellular;jul;wed;133;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
36;technician;married;professional.course;no;no;no;cellular;jul;tue;281;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
43;unemployed;married;professional.course;no;no;no;telephone;aug;tue;18;12;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
44;admin.;married;basic.9y;unknown;no;no;cellular;may;wed;217;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
49;admin.;married;university.degree;unknown;no;no;cellular;jul;mon;80;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
44;blue-collar;married;basic.6y;no;yes;no;cellular;nov;fri;275;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no;0
34;technician;married;professional.course;unknown;no;no;cellular;aug;mon;174;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
52;blue-collar;married;unknown;no;no;no;cellular;jul;thu;394;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no;0
56;retired;married;university.degree;no;no;no;cellular;nov;wed;232;1;3;1;success;-3.4;92.649;-30.1;0.716;5017.5;yes;1
54;admin.;married;high.school;no;yes;no;cellular;nov;fri;402;1;3;3;success;-3.4;92.649;-30.1;0.716;5017.5;yes;1
35;admin.;married;university.degree;no;yes;no;telephone;may;thu;162;5;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
65;admin.;married;university.degree;no;yes;no;cellular;oct;thu;120;1;999;0;nonexistent;-3.4;92.431;-26.9;0.754;5017.5;no;0
35;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;330;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
33;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;283;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
50;blue-collar;married;basic.6y;no;yes;no;cellular;sep;wed;92;3;999;1;failure;-3.4;92.37899999999999;-29.8;0.768;5017.5;no;0
33;management;married;university.degree;no;yes;no;cellular;nov;wed;418;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
32;management;married;university.degree;no;yes;no;telephone;may;thu;619;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
